mu_bp_per_gen,p_HGT_thyA_per_div,p_HGT_dapA_per_div,V_reactor_L,rho_max_per_L,g_per_day,T_days,L_target_bp,N_total_cells,G_total_generations,p_combined_per_div,P_escape_30d
3.006777e-10,7.827409e-13,2.765476e-12,2.448053e+01,1.338961e+09,2.588258e+00,3.962124e+01,9.313945e+02,3.277849e+10,1.025500e+02,6.062096e-31,2.037733e-18
1.577877e-10,2.503255e-13,2.125712e-14,7.033672e+03,5.877794e+08,7.021611e+00,1.671454e+01,4.699346e+02,4.134248e+12,1.173630e+02,3.945663e-34,1.914466e-19
1.649514e-09,1.052235e-14,1.234939e-11,1.829844e+02,4.137902e+08,7.414093e+00,1.771969e+01,7.816742e+02,7.571716e+10,1.313754e+02,1.675482e-31,1.666664e-18
1.006792e-09,1.147532e-14,8.525155e-14,3.302859e+03,3.579382e+09,3.093880e+00,1.601805e+01,3.213735e+02,1.182219e+13,4.955794e+01,3.165316e-34,1.854507e-19
5.390192e-09,8.761281e-11,6.046098e-13,4.962332e+03,3.887204e+08,7.234859e+00,2.171584e+01,3.414794e+02,1.928960e+12,1.571111e+02,9.750154e-29,2.954891e-14
1.753107e-09,6.392422e-12,4.625912e-11,1.050140e+03,8.267828e+09,5.309774e+00,2.493755e+01,3.342481e+02,8.682377e+12,1.324127e+02,1.732768e-28,1.992089e-13
9.177804e-09,2.791252e-11,1.279669e-11,1.478304e+01,1.000797e+08,3.104497e+00,1.527226e+01,7.987457e+02,1.479481e+09,4.741270e+01,2.618448e-27,1.836742e-16
4.793003e-09,1.752858e-13,7.237327e-13,4.356889e+02,7.915167e+08,2.331963e+00,3.574399e+01,6.444116e+02,3.448550e+11,8.335364e+01,3.918284e-31,1.126308e-17
1.984523e-10,9.663159e-11,5.634274e-14,3.319549e+02,3.096125e+08,5.696089e+00,3.782898e+01,3.060997e+02,1.027774e+11,2.154772e+02,3.307318e-31,7.324447e-18
1.141247e-10,7.295648e-11,3.187724e-12,4.086450e+03,6.789389e+09,5.289500e+00,2.291897e+01,6.158857e+02,2.774450e+13,1.212299e+02,1.634649e-29,5.498081e-14
1.071289e-09,1.619916e-12,5.144884e-13,2.588184e+02,2.628507e+08,5.447715e+00,1.994868e+01,6.885912e+02,6.803059e+10,1.086747e+02,6.148029e-31,4.545364e-18
1.121448e-09,1.417890e-14,1.740926e-12,1.713691e+02,1.421700e+09,2.337818e+00,3.902804e+01,3.537760e+02,2.436354e+11,9.124048e+01,9.793336e-33,2.177001e-19
3.876084e-09,3.265133e-13,2.613434e-13,1.536229e+03,6.798348e+09,3.278290e+00,4.124334e+01,4.029264e+02,1.044382e+13,1.352077e+02,1.332696e-31,1.881880e-16
2.668301e-10,1.239137e-11,2.245726e-12,2.059824e+01,3.494919e+08,4.513663e+00,2.327687e+01,8.564679e+02,7.198917e+09,1.050639e+02,6.359485e-30,4.809975e-18
2.991662e-10,3.776506e-13,3.005763e-11,3.013051e+01,4.026909e+09,3.572179e+00,3.701157e+01,8.213103e+02,1.213328e+11,1.322119e+02,2.789104e-30,4.474183e-17
3.386937e-09,1.093708e-14,6.434397e-11,5.079919e+03,3.143954e+09,2.283208e+00,3.453803e+01,4.104994e+02,1.597103e+13,7.885749e+01,9.784277e-31,1.232266e-15
1.266200e-09,1.427373e-12,1.283741e-14,2.177585e+01,2.537083e+08,4.263779e+00,3.376086e+01,3.228563e+02,5.524714e+09,1.439489e+02,7.490767e-33,5.957230e-21
4.877968e-10,3.465157e-14,2.394769e-13,6.441253e+03,9.326957e+08,5.366218e+00,2.128734e+01,3.396104e+02,6.007729e+12,1.142325e+02,1.374696e-33,9.434233e-19
1.903456e-10,6.980571e-13,4.861991e-13,1.281821e+01,1.372299e+09,2.476773e+00,2.619942e+01,6.973407e+02,1.759042e+10,6.489001e+01,4.504981e-32,5.142176e-20
1.969459e-10,2.145222e-11,9.256756e-13,1.421328e+01,3.351664e+08,2.528645e+00,4.357571e+01,4.239000e+02,4.763812e+09,1.101875e+02,1.657836e-30,8.702189e-19
8.162968e-09,1.890419e-14,4.197908e-12,7.784410e+02,1.684272e+08,4.954101e+00,2.957717e+01,7.007433e+02,1.311106e+11,1.465283e+02,4.539396e-31,8.720822e-18
5.863961e-09,3.162716e-11,4.042791e-13,6.662754e+01,1.975072e+09,3.158285e+00,1.806511e+01,5.269869e+02,1.315942e+11,5.705476e+01,3.951231e-29,2.966613e-16
2.875324e-09,8.831026e-13,1.343723e-13,7.016122e+02,7.598923e+09,4.032008e+00,4.088685e+01,5.468426e+02,5.331497e+12,1.648561e+02,1.865822e-31,1.639926e-16
5.179282e-10,9.010102e-13,1.748134e-12,5.567802e+02,3.583079e+08,2.498164e+00,1.544709e+01,3.202164e+02,1.994987e+11,3.858936e+01,2.612267e-31,2.011061e-18
1.035761e-09,3.541339e-12,1.065301e-14,3.167283e+02,1.002481e+08,5.735387e+00,4.404688e+01,5.206776e+02,3.175141e+10,2.526259e+02,2.034549e-32,1.631959e-19
9.808387e-09,1.869715e-11,2.006338e-11,2.075611e+02,1.678516e+09,5.743976e+00,1.693812e+01,6.346910e+02,3.483947e+11,9.729215e+01,2.335282e-27,7.915688e-14
2.774026e-10,2.436299e-13,4.717816e-13,6.993819e+02,6.991227e+09,3.758955e+00,4.381618e+01,6.081081e+02,4.889538e+12,1.647030e+02,1.938934e-32,1.561466e-17
6.920033e-10,3.224694e-13,4.859317e-14,1.635497e+02,1.808814e+09,3.206110e+00,2.242743e+01,4.178216e+02,2.958309e+11,7.190480e+01,4.530674e-33,9.637497e-20
3.648986e-10,1.200185e-11,1.296607e-12,6.214202e+03,4.429015e+09,4.517545e+00,2.896804e+01,3.144004e+02,2.752280e+13,1.308644e+02,1.785302e-30,6.430220e-15
8.502603e-09,1.744896e-12,4.014557e-11,2.044743e+03,1.990848e+09,5.096490e+00,3.450731e+01,5.528213e+02,4.070773e+12,1.758662e+02,3.292637e-28,2.357236e-13
1.775139e-09,2.944118e-14,2.014529e-14,3.282818e+02,5.258905e+09,4.676175e+00,1.624798e+01,3.686360e+02,1.726403e+12,7.597842e+01,3.881138e-34,5.090864e-20
2.732727e-10,4.780070e-13,6.252544e-12,7.041045e+01,5.552918e+08,3.170019e+00,4.027027e+01,3.148092e+02,3.909834e+10,1.276575e+02,2.571193e-31,1.283333e-18
3.507145e-09,3.376227e-11,4.487106e-14,7.385714e+03,2.489236e+08,5.995651e+00,3.381198e+01,4.237751e+02,1.838479e+12,2.027249e+02,2.251578e-30,8.391752e-16
7.870165e-10,5.807893e-11,2.537793e-11,8.717973e+02,1.435495e+09,3.175513e+00,3.956374e+01,9.521164e+02,1.251461e+12,1.256352e+02,1.104457e-27,1.736510e-13
1.335954e-10,3.990195e-11,1.137541e-13,1.362398e+02,4.634827e+09,2.564539e+00,1.600774e+01,4.138067e+02,6.314480e+11,4.105247e+01,2.509286e-31,6.504697e-18
8.537810e-10,1.990066e-12,7.457067e-12,9.302599e+03,2.242716e+09,6.134080e+00,2.586219e+01,5.558867e+02,2.086309e+13,1.586407e+02,7.043170e-30,2.331103e-14
3.646239e-09,9.780169e-11,5.467847e-13,1.689929e+03,3.252693e+09,5.856566e+00,1.552508e+01,3.631885e+02,5.496821e+12,9.092366e+01,7.081741e-29,3.539391e-14
1.545231e-10,8.671120e-11,5.639003e-14,6.730024e+03,3.215635e+09,2.015333e+00,3.572348e+01,9.036911e+02,2.164130e+13,7.199470e+01,6.827958e-31,1.063836e-15
4.058897e-10,1.020367e-14,1.079715e-11,1.062053e+03,2.851634e+08,3.050994e+00,3.285242e+01,8.165111e+02,3.028585e+11,1.002325e+02,3.651201e-32,1.108369e-18
1.508729e-10,5.668040e-11,5.030015e-11,6.373457e+02,1.424655e+09,7.409398e+00,2.879845e+01,4.279401e+02,9.079977e+11,2.133792e+02,1.840756e-28,3.566425e-14
9.850185e-09,6.261089e-13,2.376772e-11,5.672184e+03,3.990311e+09,4.865473e+00,4.007610e+01,9.728857e+02,2.263377e+13,1.949891e+02,1.426079e-28,6.293772e-13
6.960278e-10,5.454172e-13,3.221813e-12,8.028572e+03,6.483574e+09,4.233582e+00,2.872702e+01,6.511867e+02,5.205384e+13,1.216182e+02,7.964549e-31,5.042113e-15
1.769263e-10,2.421561e-14,3.617436e-14,6.909644e+03,3.831114e+08,2.138047e+00,3.930775e+01,4.404738e+02,2.647164e+12,8.404182e+01,6.826668e-35,1.518745e-20
4.023666e-10,1.825659e-12,4.221476e-13,1.598173e+03,5.052942e+08,2.851889e+00,1.712222e+01,5.677582e+02,8.075474e+11,4.883067e+01,1.760634e-31,6.942724e-18
1.553264e-10,3.382634e-14,7.564564e-11,5.331904e+02,2.943217e+09,4.232897e+00,3.279471e+01,3.110340e+02,1.569295e+12,1.388166e+02,1.236210e-31,2.693012e-17
1.606346e-10,4.965102e-12,5.016899e-11,1.500439e+02,3.401032e+09,7.941449e+00,2.421104e+01,6.375554e+02,5.103040e+11,1.922708e+02,2.551059e-29,2.503010e-15
5.583243e-09,1.119167e-12,2.211467e-14,1.947524e+01,4.216630e+09,2.084930e+00,4.089683e+01,9.896183e+02,8.211990e+10,8.526702e+01,1.367507e-31,9.575449e-19
1.412860e-09,2.024492e-13,3.719465e-13,2.488306e+03,2.126621e+09,3.453543e+00,3.645202e+01,7.194677e+02,5.291685e+12,1.258886e+02,7.654326e-32,5.099028e-17
1.456433e-10,2.133533e-14,1.709592e-14,1.214508e+01,2.658773e+09,5.143882e+00,2.178312e+01,4.469799e+02,3.229101e+10,1.120498e+02,2.374490e-35,8.591381e-23
2.840803e-10,3.494966e-13,6.272773e-13,2.194414e+02,5.007717e+08,2.793434e+00,3.604322e+01,3.120806e+02,1.098900e+11,1.006844e+02,1.943616e-32,2.150457e-19
5.781615e-09,5.146623e-12,1.065134e-11,1.935726e+03,4.594963e+08,3.997182e+00,4.491744e+01,4.721305e+02,8.894588e+11,1.795432e+02,1.496366e-28,2.389641e-14
1.215109e-09,1.139536e-13,3.796569e-13,6.457227e+03,1.110131e+08,2.858480e+00,2.267456e+01,5.767151e+02,7.168370e+11,6.481478e+01,3.031767e-32,1.408608e-18
6.107940e-10,1.748631e-12,6.053781e-13,1.946113e+03,1.075075e+08,4.805453e+00,2.427464e+01,3.991164e+02,2.092216e+11,1.166507e+02,2.580591e-31,6.298149e-18
5.667153e-10,5.125427e-11,9.534556e-12,3.147385e+01,2.784854e+08,5.318343e+00,2.931900e+01,7.094611e+02,8.765006e+09,1.559285e+02,1.964826e-28,2.685356e-16
7.174732e-09,7.776801e-12,6.471957e-11,2.065612e+01,7.069942e+08,7.245771e+00,1.580406e+01,3.632348e+02,1.460375e+10,1.145126e+02,1.311685e-27,2.193549e-15
2.856927e-09,6.856692e-12,8.493690e-12,1.288805e+01,4.009543e+08,6.460364e+00,2.684218e+01,4.167103e+02,5.167517e+09,1.734103e+02,6.933371e-29,6.212997e-17
1.147992e-10,2.450727e-14,1.483748e-14,1.668833e+02,3.463144e+09,3.611716e+00,1.975983e+01,5.687232e+02,5.779408e+11,7.136690e+01,2.374078e-35,9.792088e-22
3.342241e-10,3.508345e-12,5.387850e-11,1.397057e+02,9.499053e+08,2.026919e+00,3.142954e+01,4.134425e+02,1.327072e+11,6.370515e+01,2.611985e-29,2.208207e-16
9.700774e-10,9.480091e-13,6.266932e-11,4.155891e+01,8.540623e+09,3.550787e+00,3.317310e+01,7.974042e+02,3.549390e+11,1.177906e+02,4.595707e-29,1.921395e-15
2.681193e-10,1.648666e-12,9.585615e-12,1.608006e+03,3.252048e+09,7.860940e+00,1.649212e+01,3.033809e+02,5.229311e+12,1.296436e+02,1.285490e-30,8.714939e-16
3.201513e-10,2.040530e-14,7.754222e-12,5.587002e+01,9.975570e+08,5.675618e+00,1.936989e+01,8.767457e+02,5.573353e+10,1.099361e+02,4.441301e-32,2.721241e-19
1.700001e-10,3.893974e-13,2.158303e-14,1.093417e+03,2.833928e+09,6.326628e+00,3.861841e+01,7.476305e+02,3.098665e+12,2.443243e+02,1.068173e-33,8.086918e-19
1.782950e-09,3.294030e-11,1.836720e-12,6.693472e+02,3.516418e+09,6.447187e+00,3.148820e+01,4.088960e+02,2.353705e+12,2.030103e+02,4.410852e-29,2.107621e-14
2.707545e-10,5.249355e-11,3.870849e-12,9.282539e+03,1.484808e+08,6.668335e+00,2.543669e+01,9.777852e+02,1.378279e+12,1.696204e+02,5.379368e-29,1.257611e-14
1.855977e-10,5.049141e-11,6.693923e-12,1.750371e+03,1.700907e+09,3.864386e+00,2.283677e+01,3.020601e+02,2.977218e+12,8.825009e+01,1.894804e-29,4.978402e-15
8.453098e-10,3.084554e-14,2.898302e-13,2.382163e+02,6.076739e+08,3.372564e+00,4.175404e+01,3.453166e+02,1.447579e+11,1.408182e+02,2.609573e-33,5.319494e-20
1.103014e-10,2.397396e-11,3.829593e-11,7.620938e+01,6.901379e+09,4.467129e+00,2.578706e+01,4.662789e+02,5.259498e+11,1.151941e+02,4.721925e-29,2.860840e-15
6.244570e-10,5.017629e-14,3.464605e-12,1.129425e+01,6.381589e+08,5.852556e+00,2.408004e+01,7.351825e+02,7.207524e+09,1.409298e+02,7.980864e-32,8.106602e-20
6.375875e-09,3.708050e-12,5.260469e-13,2.520319e+01,8.981414e+09,2.063110e+00,4.079710e+01,4.344054e+02,2.263603e+11,8.416892e+01,5.402627e-30,1.029335e-16
9.436472e-09,1.146906e-13,2.679712e-11,2.855621e+02,3.718797e+08,2.699023e+00,3.948934e+01,4.014955e+02,1.061948e+11,1.065826e+02,1.164411e-29,1.317941e-16
3.559745e-09,5.106221e-13,9.760847e-13,7.129759e+01,4.528749e+08,4.176209e+00,3.768407e+01,4.538044e+02,3.228889e+10,1.573766e+02,8.051462e-31,4.091363e-18
1.356387e-09,4.213259e-12,6.102174e-13,2.459862e+03,6.736295e+08,5.803603e+00,2.671986e+01,6.798110e+02,1.657036e+12,1.550714e+02,2.370689e-30,6.091697e-16
8.444362e-09,5.036074e-12,2.077685e-14,2.710175e+02,1.256279e+09,4.401436e+00,3.098817e+01,7.114284e+02,3.404737e+11,1.363925e+02,6.285934e-31,2.919066e-17
2.275648e-10,2.802297e-11,1.965500e-11,6.702691e+03,3.090151e+08,3.701546e+00,2.440034e+01,4.388726e+02,2.071233e+12,9.031897e+01,5.500860e-29,1.029055e-14
7.140925e-09,1.882452e-13,4.244758e-12,1.740079e+01,3.893962e+09,2.821569e+00,1.536841e+01,3.241168e+02,6.775801e+10,4.336303e+01,1.849408e-30,5.433918e-18
2.548819e-09,6.001633e-13,1.307184e-14,1.578451e+01,1.276103e+08,6.441580e+00,2.869130e+01,3.440002e+02,2.014265e+09,1.848173e+02,6.878662e-33,2.560727e-21
6.949144e-10,1.458696e-13,8.883585e-12,4.102542e+03,3.023250e+09,4.600454e+00,3.786111e+01,7.350156e+02,1.240301e+13,1.741783e+02,6.618826e-31,1.429888e-15
1.871621e-09,2.131728e-14,5.556104e-13,6.031719e+01,3.051323e+08,2.448800e+00,2.366314e+01,6.924358e+02,1.840472e+10,5.794628e+01,1.534969e-32,1.637022e-20
3.311816e-09,2.279910e-12,1.962793e-12,3.745136e+01,1.427011e+09,6.888966e+00,2.586465e+01,4.304948e+02,5.344351e+10,1.781807e+02,6.380081e-30,6.075498e-17
1.966035e-10,8.414150e-14,6.645505e-12,1.376934e+02,2.671645e+08,2.440311e+00,3.149221e+01,9.823066e+02,3.678678e+10,7.685079e+01,1.079883e-31,3.052930e-19
5.089562e-10,5.910041e-11,2.846368e-11,3.301643e+03,2.193981e+08,2.080058e+00,4.132726e+01,7.849353e+02,7.243740e+11,8.596310e+01,6.720409e-28,4.184760e-14
2.113773e-09,4.384853e-11,6.144753e-13,1.513371e+02,3.256304e+08,3.801663e+00,4.318353e+01,9.565693e+02,4.927995e+10,1.641692e+02,5.447965e-29,4.407540e-16
2.311483e-10,1.527027e-13,1.485496e-11,5.989085e+01,3.096222e+09,3.784079e+00,3.702484e+01,8.643292e+02,1.854354e+11,1.401049e+02,4.531981e-31,1.177427e-17
2.893058e-10,2.410726e-14,3.717614e-11,1.842969e+03,5.266679e+09,2.139132e+00,4.456250e+01,3.460718e+02,9.706326e+12,9.532508e+01,8.972954e-32,8.302282e-17
5.160077e-10,4.699376e-14,5.629773e-13,2.319716e+02,6.874856e+09,6.301764e+00,1.642717e+01,9.736135e+02,1.594771e+12,1.035202e+02,1.329150e-32,2.194306e-18
1.084777e-10,1.539812e-14,7.060029e-11,1.961908e+03,4.253186e+08,4.927652e+00,2.344732e+01,3.145363e+02,8.344359e+11,1.155402e+02,3.709244e-32,3.576115e-18
1.272797e-10,1.797257e-14,1.858274e-12,3.269663e+01,4.605593e+09,2.032819e+00,4.412506e+01,5.827890e+02,1.505874e+11,8.969827e+01,2.477366e-33,3.346284e-20
2.106189e-10,1.116637e-11,5.055055e-14,4.689537e+03,1.843331e+08,2.217172e+00,1.831239e+01,5.198610e+02,8.644371e+11,4.060171e+01,6.180482e-32,2.169203e-18
4.075348e-10,5.622977e-12,2.040319e-14,1.694470e+03,6.204405e+09,2.501319e+00,1.586619e+01,3.544980e+02,1.051318e+13,3.968639e+01,1.657460e-32,6.915421e-18
3.603704e-10,3.423522e-14,2.486065e-14,8.004260e+01,1.365092e+08,3.457551e+00,2.423501e+01,3.271885e+02,1.092655e+10,8.379380e+01,1.003536e-34,9.188144e-23
1.681509e-09,1.456950e-13,4.547247e-11,1.675677e+02,7.653958e+09,3.026216e+00,4.067786e+01,3.188413e+02,1.282556e+12,1.231000e+02,3.551951e-30,5.607912e-16
4.039681e-09,1.852728e-13,1.345118e-13,1.047209e+01,1.787068e+08,3.657411e+00,2.727033e+01,9.478332e+02,1.871434e+09,9.973881e+01,9.542250e-32,1.781105e-20
2.293719e-09,7.820895e-12,8.897975e-14,4.387896e+01,6.420010e+09,2.614472e+00,4.035567e+01,5.326695e+02,2.817034e+11,1.055088e+02,8.502483e-31,2.527123e-17
3.940957e-09,2.399973e-14,3.331660e-13,1.228267e+01,5.456025e+08,7.115617e+00,2.675380e+01,4.965901e+02,6.701458e+09,1.903698e+02,1.564829e-32,1.996338e-20
7.523372e-10,2.845576e-11,1.189605e-11,8.538161e+03,1.350695e+08,4.129792e+00,3.860381e+01,7.139332e+02,1.153245e+12,1.594257e+02,1.818206e-28,3.342898e-14
3.672285e-10,6.927029e-12,2.366047e-13,2.623822e+01,1.802675e+09,2.814487e+00,3.894109e+01,3.237084e+02,4.729898e+10,1.095992e+02,1.948322e-31,1.009997e-18
2.643233e-10,7.277213e-12,5.065615e-14,4.806486e+01,7.223746e+09,3.650200e+00,2.444050e+01,5.623802e+02,3.472083e+11,8.921269e+01,5.479775e-32,1.697382e-18
6.995192e-10,4.109161e-12,3.920292e-13,1.007362e+03,5.491594e+09,4.217243e+00,2.249962e+01,6.277584e+02,5.532023e+12,9.488635e+01,7.073980e-31,3.713228e-16
5.893552e-10,1.372135e-12,6.705839e-13,4.908561e+02,6.981425e+09,6.245835e+00,3.787861e+01,4.972922e+02,3.426875e+12,2.365835e+02,2.696737e-31,2.186358e-16
1.016095e-09,2.611204e-14,2.396746e-11,2.147665e+01,5.771857e+08,3.973302e+00,4.403633e+01,4.422915e+02,1.239602e+10,1.749697e+02,2.812586e-31,6.100294e-19
3.142913e-09,2.766191e-13,9.441701e-11,3.440152e+02,4.871853e+09,3.116698e+00,2.370152e+01,3.813437e+02,1.675992e+12,7.387048e+01,3.130267e-29,3.875468e-15
1.041005e-10,4.870212e-11,8.737124e-14,4.399898e+01,2.145280e+08,3.047350e+00,1.692151e+01,8.712927e+02,9.439015e+09,5.156577e+01,3.859519e-31,1.878544e-19
9.016119e-09,8.745952e-12,4.015419e-12,1.860471e+01,2.097275e+09,7.843600e+00,2.683888e+01,7.491054e+02,3.901920e+10,2.105134e+02,2.371922e-28,1.948312e-15
1.039729e-09,3.202776e-12,1.082165e-12,8.905828e+03,6.911040e+09,3.641563e+00,2.646618e+01,8.290952e+02,6.154853e+13,9.637829e+01,2.987752e-30,1.772317e-14
1.884912e-09,5.656159e-14,1.479941e-11,3.517905e+03,9.070555e+09,4.041132e+00,3.149431e+01,4.836706e+02,3.190935e+13,1.272727e+02,7.631441e-31,3.099272e-15
6.476018e-09,3.090574e-12,4.720580e-14,1.010088e+03,5.045665e+09,6.945875e+00,3.195479e+01,6.007713e+02,5.096566e+12,2.219540e+02,5.676122e-31,6.420848e-16
1.894467e-09,5.176196e-13,2.187544e-11,3.503762e+01,4.035296e+08,2.203080e+00,3.044935e+01,8.182043e+02,1.413872e+10,6.708235e+01,1.755158e-29,1.664695e-17
8.960258e-10,1.196109e-13,5.506465e-13,1.637231e+01,1.340933e+08,4.385006e+00,1.763316e+01,8.494775e+02,2.195418e+09,7.732153e+01,5.013213e-32,8.510083e-21
1.998411e-10,7.986861e-12,1.315281e-12,3.783923e+02,2.141367e+09,6.794895e+00,2.296342e+01,6.192913e+02,8.102769e+11,1.560340e+02,1.300093e-30,1.643717e-16
1.775475e-10,1.011245e-12,7.415455e-11,9.943681e+03,2.051344e+09,5.248461e+00,1.746557e+01,7.970552e+02,2.039791e+13,9.166736e+01,1.061200e-29,1.984256e-14
2.993480e-09,2.412878e-13,6.706971e-12,1.806382e+02,7.611402e+08,2.671057e+00,4.389344e+01,3.593265e+02,1.374910e+11,1.172419e+02,1.740714e-30,2.805980e-17
6.245213e-09,5.079898e-12,3.138340e-11,6.795319e+01,6.414802e+09,2.959748e+00,3.552803e+01,3.185832e+02,4.359063e+11,1.051540e+02,3.171941e-28,1.453932e-14
1.421467e-09,4.301691e-12,1.348881e-12,1.813931e+03,7.627949e+09,4.575438e+00,1.658005e+01,7.299150e+02,1.383657e+13,7.586098e+01,6.020348e-30,6.319294e-15
2.659359e-10,1.049697e-14,2.944914e-11,8.762264e+03,3.982756e+08,3.927155e+00,4.066999e+01,9.737719e+02,3.489796e+12,1.597173e+02,8.005179e-32,4.461934e-17
2.373382e-10,3.455740e-13,6.076372e-13,2.932288e+03,9.665430e+09,2.180200e+00,2.287751e+01,6.329945e+02,2.834182e+13,4.987754e+01,3.154664e-32,4.459497e-17
1.611365e-09,3.511190e-12,1.640881e-12,1.285278e+01,1.413199e+08,5.391222e+00,3.432620e+01,3.435465e+02,1.816354e+09,1.850601e+02,3.189415e-30,1.072073e-18
3.459841e-10,3.431557e-13,2.378420e-11,3.841228e+02,1.803106e+08,4.824336e+00,1.932399e+01,5.787350e+02,6.926142e+10,9.322540e+01,1.634239e-30,1.055216e-17
6.606725e-10,7.306856e-12,1.109000e-13,1.991179e+01,3.148734e+09,3.769020e+00,1.559923e+01,4.506212e+02,6.269693e+10,5.879381e+01,2.412459e-31,8.892784e-19
1.608017e-10,4.995427e-11,1.137268e-11,8.699895e+02,1.397543e+08,3.024292e+00,1.993517e+01,9.022099e+02,1.215848e+11,6.028979e+01,8.242020e-29,6.041666e-16
2.782869e-10,8.183097e-13,1.650309e-12,3.846067e+01,4.303175e+08,5.238067e+00,3.234650e+01,8.481896e+02,1.655030e+10,1.694331e+02,3.187636e-31,8.938668e-19
1.394840e-09,1.213958e-14,7.164375e-12,6.864228e+01,5.871063e+09,3.968251e+00,1.558717e+01,5.530825e+02,4.030031e+11,6.185382e+01,6.709597e-32,1.672520e-18
1.789054e-10,3.601799e-12,1.839964e-11,1.195918e+03,1.668551e+08,7.688030e+00,3.734319e+01,3.020291e+02,1.995450e+11,2.870955e+02,3.580973e-30,2.051484e-16
1.439692e-09,8.141848e-11,1.113558e-14,2.250640e+02,1.825211e+08,2.062827e+00,4.004069e+01,4.515236e+02,4.107894e+10,8.259704e+01,5.893670e-31,1.999721e-18
6.791040e-09,4.774214e-12,9.590758e-11,7.063007e+01,3.384304e+08,3.396542e+00,2.312324e+01,9.567447e+02,2.390336e+10,7.853906e+01,2.975001e-27,5.585111e-15
5.469075e-10,1.366721e-11,5.654193e-12,5.637893e+02,4.660065e+08,6.499341e+00,2.642744e+01,7.943830e+02,2.627295e+11,1.717609e+02,3.357333e-29,1.515052e-15
1.973694e-10,6.852022e-14,1.150447e-14,6.560100e+01,2.154993e+09,3.774512e+00,1.984562e+01,7.637862e+02,1.413697e+11,7.490751e+01,1.188330e-34,1.258400e-21
5.463126e-10,3.299780e-11,6.008924e-12,4.737946e+02,8.471484e+09,2.433049e+00,3.667227e+01,4.760771e+02,4.013743e+12,8.922545e+01,5.157037e-29,1.846880e-14
5.130891e-09,6.371900e-12,2.921295e-11,2.667281e+01,2.764175e+08,2.328585e+00,3.623844e+01,8.605915e+02,7.372831e+09,8.438429e+01,8.219287e-28,5.113639e-16
4.174284e-10,8.507867e-13,3.173481e-14,7.923382e+01,4.425590e+08,5.602636e+00,3.968086e+01,6.379156e+02,3.506564e+10,2.223174e+02,7.189552e-33,5.604761e-20
3.394635e-09,3.934653e-14,2.880814e-14,6.244971e+01,3.288505e+08,4.359873e+00,2.398273e+01,7.925331e+02,2.053662e+10,1.045617e+02,3.049525e-33,6.548374e-21
4.700881e-09,2.962107e-14,9.272094e-14,2.904249e+02,3.341735e+09,2.989879e+00,2.294210e+01,4.465296e+02,9.705231e+11,6.859411e+01,5.765116e-33,3.837963e-19
9.698261e-10,1.443792e-14,2.426343e-13,5.800507e+03,1.800457e+09,4.562428e+00,3.034117e+01,5.440303e+02,1.044357e+13,1.384294e+02,1.848305e-33,2.672089e-18
1.893579e-09,1.117041e-11,2.003563e-12,4.200927e+02,2.614480e+08,4.197519e+00,3.879832e+01,4.252868e+02,1.098324e+11,1.628567e+02,1.802342e-29,3.223838e-16
7.826802e-09,3.358576e-14,1.579400e-11,7.139405e+02,8.034715e+09,4.255387e+00,4.408088e+01,7.965909e+02,5.736309e+12,1.875812e+02,3.307250e-30,3.558680e-15
3.448470e-10,1.469514e-11,7.081181e-12,1.964512e+03,3.155899e+08,2.002999e+00,4.458653e+01,9.151522e+02,6.199800e+11,8.930677e+01,3.283971e-29,1.818283e-15
3.668577e-10,3.854578e-12,1.338062e-13,9.660136e+03,6.907832e+09,4.128204e+00,2.927956e+01,6.746146e+02,6.673059e+13,1.208720e+02,1.276457e-31,1.029573e-15
4.916763e-09,2.301618e-13,6.465602e-14,2.054018e+02,9.496906e+09,2.139869e+00,1.990683e+01,3.434877e+02,1.950682e+12,4.259801e+01,2.513233e-32,2.088375e-18
2.003567e-09,4.212084e-13,1.866543e-12,4.874887e+02,1.890475e+08,5.041458e+00,1.584424e+01,4.972522e+02,9.215851e+10,7.987806e+01,7.832771e-31,5.766050e-18
8.436193e-10,3.062780e-11,1.544118e-13,3.793725e+02,2.179567e+09,4.428577e+00,3.728788e+01,3.843327e+02,8.268677e+11,1.651322e+02,1.533381e-30,2.093717e-16
1.794878e-09,2.214950e-11,1.420882e-12,2.564107e+01,1.050511e+09,4.199317e+00,3.788939e+01,8.597988e+02,2.693622e+10,1.591095e+02,4.856840e-29,2.081549e-16
4.403379e-10,2.896365e-14,2.531163e-14,6.452746e+01,5.712623e+08,5.228359e+00,2.459359e+01,6.956175e+02,3.686210e+10,1.285841e+02,2.245587e-34,1.064382e-21
3.232134e-09,5.039738e-14,1.481366e-13,1.999310e+03,1.665363e+09,2.656799e+00,1.758729e+01,6.754353e+02,3.329576e+12,4.672588e+01,1.629834e-32,2.535652e-18
2.068440e-09,2.569613e-11,2.384717e-12,9.072685e+03,1.514710e+08,3.018291e+00,2.865105e+01,5.899619e+02,1.374249e+12,8.647720e+01,7.477759e-29,8.886658e-15
4.778236e-09,5.340905e-13,1.864126e-11,1.014544e+02,1.866264e+08,2.143834e+00,2.210667e+01,8.439801e+02,1.893407e+10,4.739303e+01,4.015040e-29,3.602868e-17
